FILENAME,LEYE_CENTER_X,LEYE_CENTER_Y,REYE_CENTER_X,REYE_CENTER_Y
s02_30_IR_F_0001.png,559.5,382.0,465.9,385.1
s02_30_IR_F_0026.png,557.9,383.7,464.9,386.9
s02_30_IR_F_0051.png,558.3,385.2,464.8,388.3
s02_30_IR_F_0076.png,557.8,385.3,464.1,389.3
s02_30_IR_F_0101.png,559.5,385.8,465.2,388.8
s02_30_IR_F_0126.png,558.4,386.2,464.4,390.7
s02_30_IR_F_0151.png,556.8,389.7,462.6,392.3
s02_30_IR_F_0176.png,559.2,388.3,463.9,390.9
s02_30_IR_F_0201.png,556.7,385.8,460.9,389.4
s02_30_IR_F_0226.png,556.9,386.7,461.6,391.2
s02_30_IR_F_0251.png,556.0,386.5,460.9,390.6
s02_30_IR_F_0276.png,559.5,387.0,463.6,391.4
s02_30_IR_F_0301.png,562.5,388.3,466.8,391.4
s02_30_IR_F_0326.png,565.0,387.9,469.8,391.4
s02_30_IR_F_0351.png,566.6,388.6,471.1,391.6
s02_30_IR_F_0376.png,569.8,389.6,474.1,392.2
s02_30_IR_F_0401.png,571.5,390.3,475.8,392.6
s02_30_IR_F_0426.png,570.9,390.1,475.0,393.3
s02_30_IR_F_0451.png,568.2,389.5,472.7,392.8
s02_30_IR_F_0476.png,568.9,390.0,473.5,393.3
s02_30_IR_F_0501.png,569.3,390.3,473.9,393.2
s02_30_IR_F_0526.png,569.3,390.3,473.9,393.2
s02_30_IR_F_0551.png,566.4,391.4,470.8,394.9
s02_30_IR_F_0576.png,568.9,391.8,472.6,395.0
s02_30_IR_F_0601.png,567.9,391.7,471.5,395.8
s02_30_IR_F_0626.png,567.9,391.5,472.3,394.7
s02_30_IR_F_0651.png,569.3,391.3,473.9,393.8
s02_30_IR_F_0676.png,569.3,390.3,473.9,393.2
s02_30_IR_F_0701.png,569.3,390.3,473.9,393.2
s02_30_IR_F_0726.png,569.3,390.3,475.8,392.4
s02_30_IR_F_0751.png,572.0,390.9,477.1,393.2
s02_30_IR_F_0776.png,571.0,389.3,476.6,392.5
s02_30_IR_F_0801.png,572.4,389.7,478.5,391.9
