FILENAME,LEYE_CENTER_X,LEYE_CENTER_Y,REYE_CENTER_X,REYE_CENTER_Y
s03_VR_IR_F_LEYE_0001.png,87.5,115.4,0.0,0.0
s03_VR_IR_F_LEYE_0051.png,87.5,115.4,0.0,0.0
s03_VR_IR_F_LEYE_0101.png,92.0,115.0,0.0,0.0
s03_VR_IR_F_LEYE_0151.png,89.1,113.9,0.0,0.0
s03_VR_IR_F_LEYE_0201.png,90.6,115.4,0.0,0.0
s03_VR_IR_F_LEYE_0251.png,90.6,115.1,0.0,0.0
s03_VR_IR_F_LEYE_0301.png,91.0,115.9,0.0,0.0
s03_VR_IR_F_LEYE_0351.png,90.4,116.0,0.0,0.0
s03_VR_IR_F_LEYE_0401.png,89.8,116.4,0.0,0.0
s03_VR_IR_F_LEYE_0451.png,90.2,116.7,0.0,0.0
s03_VR_IR_F_LEYE_0501.png,89.9,115.9,0.0,0.0
s03_VR_IR_F_LEYE_0551.png,91.6,116.4,0.0,0.0
s03_VR_IR_F_LEYE_0601.png,88.3,116.3,0.0,0.0
s03_VR_IR_F_LEYE_0651.png,86.2,115.8,0.0,0.0
s03_VR_IR_F_LEYE_0701.png,85.4,116.2,0.0,0.0
s03_VR_IR_F_LEYE_0751.png,87.5,115.4,0.0,0.0
s03_VR_IR_F_LEYE_0801.png,84.0,117.7,0.0,0.0
s03_VR_IR_F_LEYE_0851.png,84.9,118.2,0.0,0.0
s03_VR_IR_F_LEYE_0901.png,85.0,117.2,0.0,0.0
s03_VR_IR_F_LEYE_0951.png,85.4,118.2,0.0,0.0
s03_VR_IR_F_LEYE_1001.png,85.6,117.5,0.0,0.0
s03_VR_IR_F_LEYE_1051.png,85.1,118.5,0.0,0.0
s03_VR_IR_F_LEYE_1101.png,84.8,118.6,0.0,0.0
s03_VR_IR_F_LEYE_1151.png,85.6,117.5,0.0,0.0
s03_VR_IR_F_LEYE_1201.png,85.6,118.1,0.0,0.0
s03_VR_IR_F_LEYE_1251.png,85.3,118.1,0.0,0.0
s03_VR_IR_F_LEYE_1301.png,85.6,117.5,0.0,0.0
s03_VR_IR_F_LEYE_1351.png,85.4,117.9,0.0,0.0
s03_VR_IR_F_LEYE_1401.png,85.7,119.9,0.0,0.0
s03_VR_IR_F_LEYE_1451.png,85.1,119.2,0.0,0.0
s03_VR_IR_F_LEYE_1501.png,86.3,119.0,0.0,0.0
s03_VR_IR_F_LEYE_1551.png,85.3,119.0,0.0,0.0
s03_VR_IR_F_LEYE_1601.png,85.7,119.4,0.0,0.0
s03_VR_IR_F_LEYE_1651.png,84.8,119.6,0.0,0.0
s03_VR_IR_F_LEYE_1701.png,84.7,119.4,0.0,0.0
s03_VR_IR_F_LEYE_1751.png,84.6,119.2,0.0,0.0
s03_VR_IR_F_LEYE_1801.png,84.6,119.1,0.0,0.0
