FILENAME,LEYE_CENTER_X,LEYE_CENTER_Y,REYE_CENTER_X,REYE_CENTER_Y
s03_30_RGB_F_0001.jpg,656.5,312.1,530.7,319.6
s03_30_RGB_F_0026.jpg,658.3,309.6,532.1,317.2
s03_30_RGB_F_0051.jpg,655.8,309.6,532.4,317.9
s03_30_RGB_F_0076.jpg,648.7,304.6,524.1,314.4
s03_30_RGB_F_0101.jpg,651.7,306.6,527.2,314.4
s03_30_RGB_F_0126.jpg,650.7,309.6,526.5,316.5
s03_30_RGB_F_0151.jpg,647.7,309.6,522.0,316.5
s03_30_RGB_F_0176.jpg,645.2,308.1,522.0,316.5
s03_30_RGB_F_0201.jpg,641.7,304.1,522.0,314.4
s03_30_RGB_F_0226.jpg,642.7,306.1,522.0,314.4
s03_30_RGB_F_0251.jpg,641.7,304.6,518.5,313.0
s03_30_RGB_F_0276.jpg,634.7,302.6,515.4,313.0
s03_30_RGB_F_0301.jpg,635.7,302.6,516.8,312.7
s03_30_RGB_F_0326.jpg,637.7,302.6,516.8,312.7
s03_30_RGB_F_0351.jpg,641.2,301.5,520.6,312.0
s03_30_RGB_F_0376.jpg,640.2,301.5,519.6,312.7
s03_30_RGB_F_0401.jpg,639.2,301.0,519.6,311.3
s03_30_RGB_F_0426.jpg,638.7,302.0,519.6,313.7
s03_30_RGB_F_0451.jpg,639.7,302.0,522.7,313.4
s03_30_RGB_F_0476.jpg,639.7,300.5,523.4,310.2
s03_30_RGB_F_0501.jpg,642.2,300.0,525.5,308.5
s03_30_RGB_F_0526.jpg,642.2,299.0,526.2,307.8
s03_30_RGB_F_0551.jpg,640.2,298.5,523.7,306.4
s03_30_RGB_F_0576.jpg,640.2,298.5,527.2,305.7
s03_30_RGB_F_0601.jpg,641.2,297.0,527.2,304.0
s03_30_RGB_F_0626.jpg,640.7,295.5,525.8,301.9
s03_30_RGB_F_0651.jpg,638.7,292.5,525.1,300.1
s03_30_RGB_F_0676.jpg,638.7,294.0,525.1,300.8
s03_30_RGB_F_0701.jpg,640.2,294.0,525.8,300.8
s03_30_RGB_F_0726.jpg,638.2,291.5,525.1,300.1
s03_30_RGB_F_0751.jpg,638.2,291.5,525.1,298.8
s03_30_RGB_F_0776.jpg,637.7,291.5,522.0,298.8
s03_30_RGB_F_0801.jpg,635.2,287.5,523.7,297.7
s03_30_RGB_F_0826.jpg,632.7,289.0,521.3,298.4
s03_30_RGB_F_0851.jpg,631.2,289.5,518.9,299.1
s03_30_RGB_F_0876.jpg,630.2,291.5,518.9,300.5
s03_30_RGB_F_0901.jpg,629.7,291.5,516.4,302.2
