FILENAME,LEYE_CENTER_X,LEYE_CENTER_Y,REYE_CENTER_X,REYE_CENTER_Y
s02_VR_IR_F_LEYE_0001.png,99.5,100.2,0.0,0.0
s02_VR_IR_F_LEYE_0051.png,98.9,100.4,0.0,0.0
s02_VR_IR_F_LEYE_0101.png,99.4,93.7,0.0,0.0
s02_VR_IR_F_LEYE_0151.png,99.2,89.6,0.0,0.0
s02_VR_IR_F_LEYE_0201.png,101.8,96.3,0.0,0.0
s02_VR_IR_F_LEYE_0251.png,98.5,97.9,0.0,0.0
s02_VR_IR_F_LEYE_0301.png,89.4,94.0,0.0,0.0
s02_VR_IR_F_LEYE_0351.png,98.4,96.9,0.0,0.0
s02_VR_IR_F_LEYE_0401.png,97.1,98.4,0.0,0.0
s02_VR_IR_F_LEYE_0451.png,89.9,95.8,0.0,0.0
s02_VR_IR_F_LEYE_0501.png,98.4,99.2,0.0,0.0
s02_VR_IR_F_LEYE_0551.png,98.4,99.2,0.0,0.0
s02_VR_IR_F_LEYE_0601.png,99.2,99.7,0.0,0.0
s02_VR_IR_F_LEYE_0651.png,91.1,99.1,0.0,0.0
s02_VR_IR_F_LEYE_0701.png,90.1,98.6,0.0,0.0
s02_VR_IR_F_LEYE_0751.png,92.7,99.2,0.0,0.0
s02_VR_IR_F_LEYE_0801.png,91.2,98.9,0.0,0.0
s02_VR_IR_F_LEYE_0851.png,90.3,98.9,0.0,0.0
s02_VR_IR_F_LEYE_0901.png,92.7,98.7,0.0,0.0
s02_VR_IR_F_LEYE_0951.png,91.4,98.3,0.0,0.0
s02_VR_IR_F_LEYE_1001.png,90.4,98.7,0.0,0.0
s02_VR_IR_F_LEYE_1051.png,90.4,98.7,0.0,0.0
s02_VR_IR_F_LEYE_1101.png,90.4,98.7,0.0,0.0
s02_VR_IR_F_LEYE_1151.png,90.7,99.7,0.0,0.0
s02_VR_IR_F_LEYE_1201.png,90.4,99.7,0.0,0.0
s02_VR_IR_F_LEYE_1251.png,90.4,100.0,0.0,0.0
s02_VR_IR_F_LEYE_1301.png,90.4,98.7,0.0,0.0
s02_VR_IR_F_LEYE_1351.png,90.4,98.7,0.0,0.0
s02_VR_IR_F_LEYE_1401.png,89.9,100.0,0.0,0.0
s02_VR_IR_F_LEYE_1451.png,89.9,99.7,0.0,0.0
s02_VR_IR_F_LEYE_1501.png,90.4,99.5,0.0,0.0
s02_VR_IR_F_LEYE_1551.png,90.7,100.3,0.0,0.0
s02_VR_IR_F_LEYE_1601.png,90.1,99.5,0.0,0.0
s02_VR_IR_F_LEYE_1651.png,90.4,101.2,0.0,0.0
s02_VR_IR_F_LEYE_1701.png,89.4,101.0,0.0,0.0
s02_VR_IR_F_LEYE_1751.png,90.1,101.2,0.0,0.0
s02_VR_IR_F_LEYE_1801.png,89.9,101.8,0.0,0.0
s02_VR_IR_F_LEYE_1851.png,89.9,101.3,0.0,0.0
s02_VR_IR_F_LEYE_1901.png,90.1,102.3,0.0,0.0
s02_VR_IR_F_LEYE_1951.png,90.2,102.1,0.0,0.0
s02_VR_IR_F_LEYE_2001.png,90.4,102.1,0.0,0.0
s02_VR_IR_F_LEYE_2051.png,90.4,103.1,0.0,0.0
s02_VR_IR_F_LEYE_2101.png,90.1,102.3,0.0,0.0
s02_VR_IR_F_LEYE_2151.png,89.6,103.1,0.0,0.0
s02_VR_IR_F_LEYE_2201.png,89.1,102.8,0.0,0.0
