FILENAME,LEYE_CENTER_X,LEYE_CENTER_Y,REYE_CENTER_X,REYE_CENTER_Y
s03_50_IR_F_0001.png,553.0,346.2,474.5,353.0
s03_50_IR_F_0026.png,551.8,344.8,474.0,352.8
s03_50_IR_F_0051.png,553.2,345.4,474.6,352.8
s03_50_IR_F_0076.png,552.0,345.1,473.9,353.9
s03_50_IR_F_0101.png,556.3,346.4,478.1,353.5
s03_50_IR_F_0126.png,556.0,346.5,477.4,354.6
s03_50_IR_F_0151.png,554.5,346.4,476.4,354.7
s03_50_IR_F_0176.png,551.4,347.2,473.9,355.1
s03_50_IR_F_0201.png,555.2,347.6,477.4,354.0
s03_50_IR_F_0226.png,554.4,346.7,476.5,354.3
s03_50_IR_F_0251.png,555.8,348.0,478.1,355.8
s03_50_IR_F_0276.png,553.0,346.2,476.0,355.2
s03_50_IR_F_0301.png,553.2,348.9,475.7,356.1
s03_50_IR_F_0326.png,553.1,347.6,476.7,355.7
s03_50_IR_F_0351.png,554.4,347.4,477.9,355.0
s03_50_IR_F_0376.png,555.3,348.0,478.4,356.9
s03_50_IR_F_0401.png,552.3,348.7,475.9,356.3
s03_50_IR_F_0426.png,556.3,349.5,481.4,355.9
s03_50_IR_F_0451.png,553.0,348.9,477.3,356.1
s03_50_IR_F_0476.png,557.6,351.4,482.9,357.6
s03_50_IR_F_0501.png,553.7,350.1,478.7,357.2
s03_50_IR_F_0526.png,555.9,351.4,480.9,357.1
s03_50_IR_F_0551.png,555.4,351.4,480.0,358.0
s03_50_IR_F_0576.png,548.3,350.0,473.6,357.7
s03_50_IR_F_0601.png,552.1,349.8,477.2,355.9
s03_50_IR_F_0626.png,546.9,348.1,474.2,354.9
s03_50_IR_F_0651.png,550.1,346.5,475.0,353.4
s03_50_IR_F_0676.png,545.1,347.0,469.6,354.1
s03_50_IR_F_0701.png,545.7,346.0,471.3,354.4
s03_50_IR_F_0726.png,551.0,348.1,475.1,354.8
s03_50_IR_F_0751.png,551.3,347.8,475.7,354.2
s03_50_IR_F_0776.png,548.5,347.8,474.5,355.4
s03_50_IR_F_0801.png,550.2,346.4,476.4,354.5
s03_50_IR_F_0826.png,548.8,347.6,474.3,355.0
s03_50_IR_F_0851.png,550.9,347.5,475.1,354.7
s03_50_IR_F_0876.png,548.8,348.4,474.2,355.3
s03_50_IR_F_0901.png,546.4,348.0,472.2,356.3
s03_50_IR_F_0926.png,547.7,348.9,473.5,357.4
s03_50_IR_F_0951.png,545.4,349.6,470.9,358.2
s03_50_IR_F_0976.png,546.0,350.2,470.0,358.2
s03_50_IR_F_1001.png,542.6,350.8,466.2,359.6
s03_50_IR_F_1026.png,546.6,350.9,472.3,358.3
s03_50_IR_F_1051.png,545.2,350.2,469.2,358.0
s03_50_IR_F_1076.png,551.8,350.3,475.3,357.5
s03_50_IR_F_1101.png,551.2,348.9,474.1,356.7
s03_50_IR_F_1126.png,550.2,349.7,473.4,357.2
s03_50_IR_F_1151.png,543.2,349.0,467.4,358.6
s03_50_IR_F_1176.png,546.0,349.6,469.7,358.4
s03_50_IR_F_1201.png,547.6,350.2,472.2,358.2
s03_50_IR_F_1226.png,550.3,350.1,473.6,358.3
s03_50_IR_F_1251.png,550.3,349.8,473.5,358.1
s03_50_IR_F_1276.png,551.4,349.5,474.8,357.4
s03_50_IR_F_1301.png,550.5,350.4,475.3,358.7
s03_50_IR_F_1326.png,550.1,350.1,474.8,358.3
s03_50_IR_F_1351.png,550.5,351.0,474.8,358.7
s03_50_IR_F_1376.png,549.5,350.5,473.9,358.4
s03_50_IR_F_1401.png,551.9,351.6,476.5,358.8
s03_50_IR_F_1426.png,550.5,351.4,475.5,359.0
s03_50_IR_F_1451.png,551.4,350.0,476.7,357.4
s03_50_IR_F_1476.png,550.6,351.4,475.6,357.8
s03_50_IR_F_1501.png,553.8,351.6,478.5,358.3
s03_50_IR_F_1526.png,551.0,351.6,476.5,359.9
s03_50_IR_F_1551.png,553.4,351.2,478.1,360.7
s03_50_IR_F_1576.png,549.4,351.4,474.8,359.8
s03_50_IR_F_1601.png,552.0,352.4,477.1,360.9
s03_50_IR_F_1626.png,549.3,353.3,474.7,361.2
s03_50_IR_F_1651.png,553.7,352.4,478.9,360.4
s03_50_IR_F_1676.png,550.3,352.5,476.2,361.1
s03_50_IR_F_1701.png,550.9,351.5,476.4,360.8
s03_50_IR_F_1726.png,549.0,350.4,473.8,358.6
s03_50_IR_F_1751.png,553.7,349.9,478.5,358.3
s03_50_IR_F_1776.png,553.7,350.8,479.3,358.4
s03_50_IR_L_0001.png,491.2,312.1,432.5,329.2
s03_50_IR_L_0026.png,491.0,312.7,432.6,330.2
s03_50_IR_L_0051.png,489.8,312.6,430.5,330.7
s03_50_IR_L_0076.png,491.7,313.1,432.6,330.5
s03_50_IR_L_0101.png,495.6,313.5,436.4,330.2
s03_50_IR_L_0126.png,497.3,313.7,438.0,330.6
s03_50_IR_L_0151.png,493.8,313.8,434.8,330.6
s03_50_IR_L_0176.png,494.9,314.8,434.8,330.9
s03_50_IR_L_0201.png,497.1,314.2,437.3,330.0
s03_50_IR_L_0226.png,499.4,314.3,439.2,330.7
s03_50_IR_L_0251.png,501.3,314.7,441.3,330.8
s03_50_IR_L_0276.png,501.1,314.8,441.5,331.1
s03_50_IR_L_0301.png,500.6,314.5,440.9,330.8
s03_50_IR_L_0326.png,505.3,315.4,445.3,331.7
s03_50_IR_L_0351.png,505.4,314.5,445.6,331.1
s03_50_IR_L_0376.png,505.7,315.8,445.8,331.3
s03_50_IR_L_0401.png,504.8,317.2,445.2,333.1
s03_50_IR_L_0426.png,509.6,315.8,450.0,332.0
s03_50_IR_L_0451.png,505.0,315.6,446.3,332.4
s03_50_IR_L_0476.png,512.6,317.4,453.3,332.9
s03_50_IR_L_0501.png,508.8,316.7,450.2,333.1
s03_50_IR_L_0526.png,508.3,316.7,450.5,332.8
s03_50_IR_L_0551.png,512.1,316.6,453.1,332.4
s03_50_IR_L_0576.png,504.6,316.4,447.1,332.8
s03_50_IR_L_0601.png,505.9,315.7,448.4,330.8
s03_50_IR_L_0626.png,500.8,316.6,443.6,331.8
s03_50_IR_L_0651.png,502.1,315.6,444.2,330.1
s03_50_IR_L_0676.png,498.5,313.7,443.0,329.7
s03_50_IR_L_0701.png,498.7,313.8,442.7,329.3
s03_50_IR_L_0726.png,505.6,315.4,448.6,331.1
s03_50_IR_L_0751.png,503.4,314.3,446.3,331.2
s03_50_IR_L_0776.png,503.5,314.5,446.6,330.6
s03_50_IR_L_0801.png,504.0,313.2,446.3,329.3
s03_50_IR_L_0826.png,502.0,314.4,444.9,330.6
s03_50_IR_L_0851.png,502.4,314.0,444.4,330.6
s03_50_IR_L_0876.png,504.2,315.2,447.5,332.3
s03_50_IR_L_0901.png,500.8,315.7,443.9,332.5
s03_50_IR_L_0926.png,503.7,316.3,447.5,332.7
s03_50_IR_L_0951.png,497.5,317.2,442.0,334.7
s03_50_IR_L_0976.png,495.7,317.8,438.9,334.8
s03_50_IR_L_1001.png,494.0,318.6,438.4,336.2
s03_50_IR_L_1026.png,498.0,318.0,441.1,334.2
s03_50_IR_L_1051.png,494.5,318.4,438.0,334.9
s03_50_IR_L_1076.png,497.5,316.4,439.3,332.4
s03_50_IR_L_1101.png,496.0,316.6,437.4,333.3
s03_50_IR_L_1126.png,496.2,316.6,438.8,333.5
s03_50_IR_L_1151.png,494.6,317.4,437.8,334.4
s03_50_IR_L_1176.png,496.3,316.9,439.4,334.3
s03_50_IR_L_1201.png,499.5,317.7,441.9,334.1
s03_50_IR_L_1226.png,499.9,316.7,442.9,334.0
s03_50_IR_L_1251.png,499.4,317.2,442.1,334.7
s03_50_IR_L_1276.png,499.5,317.0,442.7,334.7
s03_50_IR_L_1301.png,503.7,317.6,446.7,334.9
s03_50_IR_L_1326.png,502.8,317.7,445.6,334.7
s03_50_IR_L_1351.png,503.5,317.2,446.3,335.2
s03_50_IR_L_1376.png,501.5,318.5,444.0,335.1
s03_50_IR_L_1401.png,504.5,317.8,447.6,334.2
s03_50_IR_L_1426.png,504.0,318.5,446.3,335.1
s03_50_IR_L_1451.png,509.1,320.5,451.1,335.8
s03_50_IR_L_1476.png,504.6,318.2,447.7,335.0
s03_50_IR_L_1501.png,507.2,318.0,450.0,334.8
s03_50_IR_L_1526.png,505.5,318.7,447.9,335.0
s03_50_IR_L_1551.png,506.5,317.9,449.1,334.6
