FILENAME,LEYE_CENTER_X,LEYE_CENTER_Y,REYE_CENTER_X,REYE_CENTER_Y
s02_30_RGB_F_0001.jpg,639.2,250.9,523.3,254.6
s02_30_RGB_F_0026.jpg,639.1,252.2,522.8,256.1
s02_30_RGB_F_0051.jpg,638.8,252.2,521.8,258.1
s02_30_RGB_F_0076.jpg,636.7,254.3,521.8,258.5
s02_30_RGB_F_0101.jpg,637.7,254.3,521.8,258.5
s02_30_RGB_F_0126.jpg,638.1,254.3,521.8,258.5
s02_30_RGB_F_0151.jpg,636.3,257.4,519.7,261.3
s02_30_RGB_F_0176.jpg,637.7,257.1,520.4,260.6
s02_30_RGB_F_0201.jpg,636.3,254.0,519.4,259.2
s02_30_RGB_F_0226.jpg,636.3,254.0,518.3,259.5
s02_30_RGB_F_0251.jpg,634.6,254.3,517.3,259.9
s02_30_RGB_F_0276.jpg,635.6,255.0,520.1,260.2
s02_30_RGB_F_0301.jpg,639.8,256.7,524.2,260.9
s02_30_RGB_F_0326.jpg,645.0,256.4,526.0,260.9
s02_30_RGB_F_0351.jpg,645.4,256.4,528.1,260.9
s02_30_RGB_F_0376.jpg,650.9,257.8,532.2,261.6
s02_30_RGB_F_0401.jpg,652.7,258.1,533.6,261.6
s02_30_RGB_F_0426.jpg,652.7,258.8,534.0,262.3
s02_30_RGB_F_0451.jpg,649.9,258.1,531.2,262.3
s02_30_RGB_F_0476.jpg,650.2,258.1,531.9,262.3
s02_30_RGB_F_0501.jpg,650.6,258.8,532.9,262.3
s02_30_RGB_F_0526.jpg,652.7,259.5,534.0,263.4
s02_30_RGB_F_0551.jpg,647.5,260.6,530.2,264.4
s02_30_RGB_F_0576.jpg,650.9,261.6,530.5,264.4
s02_30_RGB_F_0601.jpg,649.2,261.6,530.2,265.1
s02_30_RGB_F_0626.jpg,649.9,260.2,530.9,265.1
s02_30_RGB_F_0651.jpg,649.9,260.2,532.6,264.8
s02_30_RGB_F_0676.jpg,650.6,260.2,533.6,264.8
s02_30_RGB_F_0701.jpg,650.2,259.2,533.6,264.1
s02_30_RGB_F_0726.jpg,651.6,259.2,534.3,263.7
s02_30_RGB_F_0751.jpg,653.4,260.2,536.1,263.7
s02_30_RGB_F_0776.jpg,653.4,259.5,535.7,262.3
s02_30_RGB_F_0801.jpg,655.1,259.5,539.6,262.0
s02_30_RGB_F_0826.jpg,654.8,259.9,539.6,262.7
s02_30_RGB_F_0851.jpg,648.9,259.9,535.4,264.1
s02_30_RGB_F_0876.jpg,647.5,260.6,531.9,265.8
s02_30_RGB_F_0901.jpg,645.7,262.3,530.2,265.8
s02_30_RGB_F_0926.jpg,643.6,262.3,530.2,265.8
s02_30_RGB_F_0951.jpg,640.2,263.0,527.0,266.5
s02_30_RGB_F_0976.jpg,640.2,263.0,526.3,266.8
s02_30_RGB_F_1001.jpg,639.8,263.4,526.3,266.8
s02_30_RGB_F_1026.jpg,639.1,263.7,523.9,267.5
s02_30_RGB_F_1051.jpg,641.2,263.7,526.7,266.5
s02_30_RGB_F_1076.jpg,642.2,263.7,527.4,266.5
s02_30_RGB_F_1101.jpg,645.7,263.7,531.5,266.5
s02_30_RGB_F_1126.jpg,645.0,262.7,529.1,265.1
s02_30_RGB_F_1151.jpg,644.7,261.6,529.1,262.3
s02_30_RGB_F_1176.jpg,645.4,258.8,530.5,262.0
s02_30_RGB_F_1201.jpg,645.0,259.5,530.5,262.0
s02_30_RGB_F_1226.jpg,646.1,259.5,532.2,261.3
s02_30_RGB_F_1251.jpg,647.5,259.5,532.6,260.6
s02_30_RGB_F_1276.jpg,650.2,259.9,535.0,260.9
s02_30_RGB_F_1301.jpg,650.2,259.5,534.3,260.9
s02_30_RGB_F_1326.jpg,650.9,259.2,536.1,260.2
s02_30_RGB_F_1351.jpg,654.1,259.2,538.5,260.2
s02_30_RGB_F_1376.jpg,651.6,257.8,536.8,260.2
s02_30_RGB_F_1401.jpg,652.3,258.1,537.1,260.2
s02_30_RGB_F_1426.jpg,652.3,258.1,536.8,260.2
s02_30_RGB_F_1451.jpg,649.9,258.1,534.0,261.3
s02_30_RGB_F_1476.jpg,648.2,260.6,533.6,262.0
s02_30_RGB_F_1501.jpg,645.0,261.3,530.9,264.4
s02_30_RGB_F_1526.jpg,645.0,261.3,531.2,264.4
s02_30_RGB_F_1551.jpg,642.9,261.3,529.1,264.1
s02_30_RGB_F_1576.jpg,641.5,261.6,528.8,264.4
s02_30_RGB_F_1601.jpg,639.5,262.7,528.1,264.8
s02_30_RGB_F_1626.jpg,639.5,262.7,526.3,264.8
s02_30_RGB_F_1651.jpg,640.5,262.7,528.4,266.1
s02_30_RGB_F_1676.jpg,641.9,262.7,530.5,266.1
s02_30_RGB_F_1701.jpg,642.6,263.7,531.2,266.1
s02_30_RGB_F_1726.jpg,647.1,265.1,533.6,267.5
s02_30_RGB_F_1751.jpg,649.6,265.4,534.3,267.5
s02_30_RGB_F_1776.jpg,652.3,266.5,536.1,267.5
s02_30_RGB_L_0001.jpg,664.5,213.9,565.3,230.3
s02_30_RGB_L_0026.jpg,664.5,213.9,565.3,230.3
s02_30_RGB_L_0051.jpg,664.5,215.0,565.0,231.3
s02_30_RGB_L_0076.jpg,662.8,216.7,563.6,232.7
s02_30_RGB_L_0101.jpg,661.0,217.8,562.5,233.8
s02_30_RGB_L_0126.jpg,658.6,219.5,559.4,234.8
s02_30_RGB_L_0151.jpg,657.2,220.5,557.3,235.2
s02_30_RGB_L_0176.jpg,655.8,218.1,555.9,235.5
s02_30_RGB_L_0201.jpg,657.6,216.7,556.3,234.5
s02_30_RGB_L_0226.jpg,655.1,219.5,555.6,234.8
s02_30_RGB_L_0251.jpg,657.9,218.8,555.6,234.8
s02_30_RGB_L_0276.jpg,661.4,219.5,557.7,235.2
s02_30_RGB_L_0301.jpg,662.1,219.5,557.7,235.2
s02_30_RGB_L_0326.jpg,667.0,222.3,562.2,236.6
s02_30_RGB_L_0351.jpg,668.0,220.5,566.4,234.5
s02_30_RGB_L_0376.jpg,669.4,220.5,566.4,234.5
s02_30_RGB_L_0401.jpg,671.5,221.2,567.1,235.5
s02_30_RGB_L_0426.jpg,671.5,221.2,567.1,235.5
s02_30_RGB_L_0451.jpg,670.4,221.2,567.1,235.5
s02_30_RGB_L_0476.jpg,670.4,221.2,566.7,235.9
s02_30_RGB_L_0501.jpg,670.4,221.6,567.4,235.9
s02_30_RGB_L_0526.jpg,668.4,222.6,565.0,236.9
s02_30_RGB_L_0551.jpg,670.1,222.3,565.0,236.9
s02_30_RGB_L_0576.jpg,670.1,223.0,565.0,237.3
