FILENAME,LEYE_CENTER_X,LEYE_CENTER_Y,REYE_CENTER_X,REYE_CENTER_Y
s04_50_RGB_F_0001.jpg,636.4,338.9,539.0,340.8
s04_50_RGB_F_0026.jpg,635.2,338.6,538.1,341.1
s04_50_RGB_F_0051.jpg,636.1,338.5,538.5,341.9
s04_50_RGB_F_0076.jpg,635.5,339.5,537.7,341.8
s04_50_RGB_F_0101.jpg,636.0,339.7,537.9,342.4
s04_50_RGB_F_0126.jpg,635.6,339.2,537.9,342.4
s04_50_RGB_F_0151.jpg,636.5,339.2,538.9,342.2
s04_50_RGB_F_0176.jpg,634.7,340.0,537.4,342.2
s04_50_RGB_F_0201.jpg,637.1,342.9,539.7,345.0
s04_50_RGB_F_0226.jpg,635.6,342.1,538.1,345.0
s04_50_RGB_F_0251.jpg,640.5,340.3,541.5,343.5
s04_50_RGB_F_0276.jpg,638.1,340.3,539.3,343.2
s04_50_RGB_F_0301.jpg,641.7,341.4,542.8,344.1
s04_50_RGB_F_0326.jpg,642.3,341.5,543.0,344.2
s04_50_RGB_F_0351.jpg,646.8,341.8,546.9,343.3
s04_50_RGB_F_0376.jpg,646.0,342.6,546.8,344.2
s04_50_RGB_F_0401.jpg,648.2,343.1,549.6,345.1
s04_50_RGB_F_0426.jpg,646.1,342.7,546.0,345.1
s04_50_RGB_F_0451.jpg,644.7,342.4,545.7,344.4
s04_50_RGB_F_0476.jpg,642.9,343.0,544.2,345.4
s04_50_RGB_F_0501.jpg,645.2,343.5,545.8,345.5
s04_50_RGB_F_0526.jpg,641.4,343.1,541.8,344.9
s04_50_RGB_F_0551.jpg,642.9,342.7,543.1,345.0
s04_50_RGB_F_0576.jpg,640.9,342.7,540.4,345.0
s04_50_RGB_F_0601.jpg,641.6,342.8,541.5,344.8
s04_50_RGB_F_0626.jpg,640.1,342.3,541.1,344.5
s04_50_RGB_F_0651.jpg,640.7,341.5,542.1,344.0
s04_50_RGB_F_0676.jpg,640.4,340.9,541.4,342.9
s04_50_RGB_F_0701.jpg,640.6,340.1,541.2,343.1
s04_50_RGB_F_0726.jpg,641.8,339.2,542.2,341.8
s04_50_RGB_F_0751.jpg,641.2,339.3,542.2,342.0
s04_50_RGB_F_0776.jpg,640.2,338.2,541.1,341.1
s04_50_RGB_F_0801.jpg,0.0,0.0,0.0,0.0
s04_50_RGB_F_0826.jpg,640.5,338.0,542.1,340.8
s04_50_RGB_F_0851.jpg,640.4,337.2,541.9,340.2
s04_50_RGB_F_0876.jpg,641.5,338.4,542.8,341.7
s04_50_RGB_F_0901.jpg,641.0,339.3,541.9,342.7
s04_50_RGB_F_0926.jpg,642.9,340.6,543.8,344.0
s04_50_RGB_F_0951.jpg,642.3,341.2,543.3,344.6
s04_50_RGB_F_0976.jpg,644.4,342.6,545.2,345.2
s04_50_RGB_F_1001.jpg,643.9,343.0,544.3,346.5
s04_50_RGB_F_1026.jpg,645.3,342.8,546.0,346.1
s04_50_RGB_F_1051.jpg,644.2,341.1,544.7,343.6
s04_50_RGB_F_1076.jpg,645.9,342.2,545.8,345.2
s04_50_RGB_F_1101.jpg,645.8,340.9,546.0,344.2
s04_50_RGB_F_1126.jpg,649.2,341.1,548.6,343.7
s04_50_RGB_F_1151.jpg,648.6,340.7,548.1,343.5
s04_50_RGB_F_1176.jpg,649.5,340.7,549.5,342.7
s04_50_RGB_F_1201.jpg,649.7,339.6,549.2,341.9
s04_50_RGB_F_1226.jpg,650.0,339.9,549.2,342.8
s04_50_RGB_F_1251.jpg,647.3,340.8,546.7,343.5
s04_50_RGB_F_1276.jpg,646.5,341.8,545.6,344.6
s04_50_RGB_F_1301.jpg,646.2,342.7,545.3,345.1
s04_50_RGB_F_1326.jpg,644.2,343.5,543.4,345.5
s04_50_RGB_F_1351.jpg,643.0,345.2,543.4,346.6
s04_50_RGB_F_1376.jpg,642.7,345.4,542.6,347.1
s04_50_RGB_F_1401.jpg,643.9,346.2,544.4,348.2
s04_50_RGB_F_1426.jpg,0.0,0.0,0.0,0.0
s04_50_RGB_F_1451.jpg,646.7,346.9,546.5,349.1
s04_50_RGB_F_1476.jpg,0.0,0.0,0.0,0.0
s04_50_RGB_F_1501.jpg,650.7,347.8,550.6,349.1
s04_50_RGB_F_1526.jpg,653.4,347.8,553.7,349.4
s04_50_RGB_F_1551.jpg,653.7,347.8,553.3,348.9
s04_50_RGB_F_1576.jpg,652.8,347.2,552.5,349.4
s04_50_RGB_F_1601.jpg,654.5,347.5,555.1,350.0
s04_50_RGB_F_1626.jpg,654.2,347.5,553.9,349.8
s04_50_RGB_F_1651.jpg,654.7,347.2,554.3,349.3
s04_50_RGB_F_1676.jpg,654.2,347.8,553.9,349.7
s04_50_RGB_F_1701.jpg,653.9,348.1,554.0,350.4
s04_50_RGB_F_1726.jpg,654.9,348.4,555.7,350.0
s04_50_RGB_F_1751.jpg,656.6,348.0,555.9,350.4
s04_50_RGB_F_1776.jpg,656.9,348.5,557.1,349.7
s04_50_RGB_L_0001.jpg,548.4,307.2,475.5,310.4
s04_50_RGB_L_0026.jpg,548.5,307.7,475.5,311.0
s04_50_RGB_L_0051.jpg,548.3,308.2,475.2,311.7
