FILENAME,LEYE_CENTER_X,LEYE_CENTER_Y,REYE_CENTER_X,REYE_CENTER_Y
s03_50_IR_F_0001.png,0,0,0,0
s03_50_IR_F_0026.png,0,0,431,371
s03_50_IR_F_0051.png,0,0,472,353
s03_50_IR_F_0076.png,0,0,0,0
s03_50_IR_F_0101.png,0,0,473,354
s03_50_IR_F_0126.png,0,0,473,355
s03_50_IR_F_0151.png,0,0,472,355
s03_50_IR_F_0176.png,0,0,471,354
s03_50_IR_F_0201.png,0,0,473,355
s03_50_IR_F_0226.png,0,0,474,355
s03_50_IR_F_0251.png,0,0,475,355
s03_50_IR_F_0276.png,0,0,474,354
s03_50_IR_F_0301.png,0,0,0,0
s03_50_IR_F_0326.png,0,0,474,356
s03_50_IR_F_0351.png,0,0,0,0
s03_50_IR_F_0376.png,0,0,0,0
s03_50_IR_F_0401.png,0,0,0,0
s03_50_IR_F_0426.png,0,0,0,0
s03_50_IR_F_0451.png,0,0,0,0
s03_50_IR_F_0476.png,0,0,0,0
s03_50_IR_F_0501.png,531,367,475,358
s03_50_IR_F_0526.png,0,0,0,0
s03_50_IR_F_0551.png,0,0,476,359
s03_50_IR_F_0576.png,0,0,470,358
s03_50_IR_F_0601.png,0,0,471,359
s03_50_IR_F_0626.png,0,0,437,373
s03_50_IR_F_0651.png,0,0,439,371
s03_50_IR_F_0676.png,0,0,464,356
s03_50_IR_F_0701.png,525,363,434,372
s03_50_IR_F_0726.png,531,366,468,358
s03_50_IR_F_0751.png,0,0,469,358
s03_50_IR_F_0776.png,529,366,438,373
s03_50_IR_F_0801.png,0,0,439,371
s03_50_IR_F_0826.png,528,366,437,372
s03_50_IR_F_0851.png,530,366,0,0
s03_50_IR_F_0876.png,0,0,470,357
s03_50_IR_F_0901.png,0,0,468,357
s03_50_IR_F_0926.png,529,367,438,373
s03_50_IR_F_0951.png,526,367,435,374
s03_50_IR_F_0976.png,527,367,437,372
s03_50_IR_F_1001.png,0,0,431,374
s03_50_IR_F_1026.png,0,0,436,372
s03_50_IR_F_1051.png,0,0,432,373
s03_50_IR_F_1076.png,0,0,471,358
s03_50_IR_F_1101.png,0,0,435,372
s03_50_IR_F_1126.png,0,0,431,373
s03_50_IR_F_1151.png,0,0,464,359
s03_50_IR_F_1176.png,0,0,428,375
s03_50_IR_F_1201.png,0,0,429,375
s03_50_IR_F_1226.png,0,0,471,358
s03_50_IR_F_1251.png,0,0,433,373
s03_50_IR_F_1276.png,0,0,433,374
s03_50_IR_F_1301.png,0,0,435,372
s03_50_IR_F_1326.png,0,0,470,360
s03_50_IR_F_1351.png,0,0,471,360
s03_50_IR_F_1376.png,0,0,436,374
s03_50_IR_F_1401.png,0,0,439,373
s03_50_IR_F_1426.png,0,0,0,0
s03_50_IR_F_1451.png,0,0,0,0
s03_50_IR_F_1476.png,0,0,470,360
s03_50_IR_F_1501.png,0,0,441,373
s03_50_IR_F_1526.png,0,0,471,361
s03_50_IR_F_1551.png,0,0,0,0
s03_50_IR_F_1576.png,526,369,436,374
s03_50_IR_F_1601.png,0,0,0,0
s03_50_IR_F_1626.png,0,0,470,361
s03_50_IR_F_1651.png,0,0,473,362
s03_50_IR_F_1676.png,0,0,0,0
s03_50_IR_F_1701.png,0,0,0,0
s03_50_IR_F_1726.png,0,0,0,0
s03_50_IR_F_1751.png,529,367,0,0
s03_50_IR_F_1776.png,529,368,0,0
s03_50_IR_L_0001.png,0,0,0,0
s03_50_IR_L_0026.png,0,0,0,0
s03_50_IR_L_0051.png,488,314,0,0
s03_50_IR_L_0076.png,0,0,0,0
s03_50_IR_L_0101.png,0,0,0,0
s03_50_IR_L_0126.png,0,0,0,0
s03_50_IR_L_0151.png,0,0,0,0
s03_50_IR_L_0176.png,0,0,0,0
s03_50_IR_L_0201.png,0,0,0,0
s03_50_IR_L_0226.png,0,0,0,0
s03_50_IR_L_0251.png,0,0,0,0
s03_50_IR_L_0276.png,0,0,410,319
s03_50_IR_L_0301.png,0,0,0,0
s03_50_IR_L_0326.png,0,0,0,0
s03_50_IR_L_0351.png,0,0,0,0
s03_50_IR_L_0376.png,0,0,0,0
s03_50_IR_L_0401.png,0,0,0,0
s03_50_IR_L_0426.png,0,0,0,0
s03_50_IR_L_0451.png,0,0,0,0
s03_50_IR_L_0476.png,0,0,0,0
s03_50_IR_L_0501.png,0,0,0,0
s03_50_IR_L_0526.png,507,317,0,0
s03_50_IR_L_0551.png,511,317,0,0
s03_50_IR_L_0576.png,0,0,0,0
s03_50_IR_L_0601.png,0,0,0,0
s03_50_IR_L_0626.png,0,0,0,0
s03_50_IR_L_0651.png,0,0,0,0
s03_50_IR_L_0676.png,0,0,0,0
s03_50_IR_L_0701.png,0,0,0,0
s03_50_IR_L_0726.png,0,0,0,0
s03_50_IR_L_0751.png,0,0,0,0
s03_50_IR_L_0776.png,0,0,0,0
s03_50_IR_L_0801.png,0,0,0,0
s03_50_IR_L_0826.png,0,0,0,0
s03_50_IR_L_0851.png,0,0,0,0
s03_50_IR_L_0876.png,0,0,0,0
s03_50_IR_L_0901.png,0,0,0,0
s03_50_IR_L_0926.png,0,0,0,0
s03_50_IR_L_0951.png,0,0,0,0
s03_50_IR_L_0976.png,0,0,0,0
